"display_name","count","id_user","category","class","class2"
lostguy,2,"12,739",top_50_100,ordinary,ordinary
osiixy,2,"14,563",top_50_100,ordinary,ordinary
user4847,2,"9,955",top_50_100,ordinary,ordinary
Donkey,2,"14,321",top_50_100,ordinary,ordinary
Sikander,2,"17,495",top_50_100,ordinary,ordinary
Pedram,2,"16,173",top_50_100,ordinary,ordinary
Farzad,2,"16,109",top_50_100,ordinary,ordinary
Bryce,2,"27,625",top_50_100,ordinary,ordinary
vrwim,2,"15,406",top_50_100,ordinary,ordinary
DIPEA,2,"18,552",top_50_100,ordinary,ordinary
user25269,2,"21,789",top_50_100,ordinary,ordinary
Atwo,2,"22,962",top_50_100,ordinary,ordinary
twckr,2,"22,451",top_50_100,ordinary,ordinary
Gigiux,2,"23,133",top_50_100,ordinary,ordinary
Georgia,2,"7,991",top_50_100,ordinary,ordinary
lou,2,"13,974",top_50_100,ordinary,ordinary
user34914,2,"11,437",top_50_100,ordinary,ordinary
marcbally,2,"17,470",top_50_100,ordinary,ordinary
siddhu99,2,"9,366",top_50_100,ordinary,ordinary
user29774,2,"25,577",top_50_100,ordinary,ordinary
user11287,2,"26,610",top_50_100,ordinary,ordinary
legend,2,"10,443",top_50_100,ordinary,ordinary
GeniusMasterMind,2,"24,303",top_50_100,ordinary,ordinary
Aidan,2,"21,418",top_50_100,ordinary,ordinary
JAlecksen,2,"25,165",top_50_100,ordinary,ordinary
lucas,2,"28,476",top_50_100,ordinary,ordinary
Piomicron,2,"26,570",top_50_100,ordinary,ordinary
user28194,2,"24,048",top_50_100,ordinary,ordinary
jonsonBen,2,"12,157",top_50_100,ordinary,ordinary
Hamham,2,"21,607",top_50_100,ordinary,ordinary
IOWF,2,"18,901",top_50_100,ordinary,ordinary
Markonionini,2,"20,814",top_50_100,ordinary,ordinary
Marta,2,"10,510",top_50_100,ordinary,ordinary
Yaritza,2,"14,042",top_50_100,ordinary,ordinary
user3037683,2,"18,143",top_50_100,ordinary,ordinary
Pseudonym,2,"24,117",top_50_100,ordinary,ordinary
Val,2,"8,747",top_50_100,ordinary,ordinary
Prashant,2,"21,717",no_participation,ordinary,ordinary
Christopher,2,"27,163",no_participation,ordinary,ordinary
Digicom,2,"13,601",no_participation,ordinary,ordinary
GForce,1,"21,341",top_20_25,ordinary,ordinary
Thomo,1,"21,866",top_10_15,top_10_15,outstanding
Elena,1,"17,516",top_50_100,ordinary,ordinary
Wally,1,"19,078",top_20_25,ordinary,ordinary
asalic,1,"17,324",top_20_25,ordinary,ordinary
AHungerArtist,1,"7,457",top_20_25,ordinary,ordinary
Pooya,1,"9,925",top_20_25,ordinary,ordinary
Armfoot,1,"15,948",top_10_15,top_10_15,outstanding
BARJ,1,"22,448",top_25_30,ordinary,ordinary
adcoon,1,"10,578",top_25_30,ordinary,ordinary
artaxerxe,1,"7,753",top_25_30,ordinary,ordinary
ftt,1,"9,007",top_25_30,ordinary,ordinary
kingledion,1,"24,020",top_25_30,ordinary,ordinary
Stilgar,1,"7,760",top_10_15,top_10_15,outstanding
stan,1,"7,089",top_10_15,top_10_15,outstanding
gentmatt,1,"10,574",top_25_30,ordinary,ordinary
user1589188,1,"27,170",top_25_30,ordinary,ordinary
ChrisD,1,"14,594",top_10_15,top_10_15,outstanding
lzam,1,"27,593",top_25_30,ordinary,ordinary
AlterSid,1,"15,736",top_50_100,ordinary,ordinary
user2290362,1,"15,401",top_25_30,ordinary,ordinary
user832680,1,"8,059",top_50_100,ordinary,ordinary
toriningen,1,"22,861",top_25_30,ordinary,ordinary
KOLANICH,1,"22,981",top_25_30,ordinary,ordinary
CornSmith,1,"8,490",top_10_15,top_10_15,outstanding
Reilstein,1,"20,221",top_50_100,ordinary,ordinary
nornagon,1,"11,850",top_25_30,ordinary,ordinary
Geobits,1,"9,576",top_25_30,ordinary,ordinary
Indigo2003,1,"23,271",top_50_100,ordinary,ordinary
Did,1,"10,133",top_25_30,ordinary,ordinary
Stack,1,"14,532",top_50_100,ordinary,ordinary
user3635998,1,"14,340",top_25_30,ordinary,ordinary
chuacw,1,"7,685",top_25_30,ordinary,ordinary
dsollen,1,"13,175",top_10_15,top_10_15,outstanding
condo1234,1,"24,588",top_25_30,ordinary,ordinary
math4tots,1,"7,252",top_10_15,top_10_15,outstanding
HAL9000,1,"10,563",top_25_30,ordinary,ordinary
SaturnsEye,1,"14,900",top_25_30,ordinary,ordinary
AkselA,1,"17,816",top_25_30,ordinary,ordinary
rsegal,1,"7,815",top_25_30,ordinary,ordinary
happybuddha,1,"21,919",top_25_30,ordinary,ordinary
kristy,1,"20,554",top_50_100,ordinary,ordinary
"101010111100",1,"21,814",top_25_30,ordinary,ordinary
Avi,1,"7,951",top_25_30,ordinary,ordinary
FoldedChromatin,1,"15,540",top_5,top_5,outstanding
virtualxtc,1,"26,090",top_25_30,ordinary,ordinary
woosah,1,"12,218",top_25_30,ordinary,ordinary
Massimo,1,"7,434",top_25_30,ordinary,ordinary
cbeleites,1,"7,473",top_25_30,ordinary,ordinary
user1850479,1,"12,992",top_25_30,ordinary,ordinary
G_T,1,"16,498",top_10_15,top_10_15,outstanding
thiton,1,"8,559",top_25_30,ordinary,ordinary
Adrienne,1,"11,278",top_5,top_5,outstanding
Pompilia,1,"24,237",top_50_100,ordinary,ordinary
johntreml,1,"9,409",top_5,top_5,outstanding
Adamawesome4,1,"21,831",top_25_30,ordinary,ordinary
Alzeon,1,"10,199",top_25_30,ordinary,ordinary
Mikko,1,"8,740",top_10_15,top_10_15,outstanding
user16901,1,"13,988",top_50_100,ordinary,ordinary
ZAB,1,"7,765",top_25_30,ordinary,ordinary
zack1544,1,"17,970",top_25_30,ordinary,ordinary
MaxW,1,"17,595",top_25_30,ordinary,ordinary
Jessica,1,"9,428",no_participation,ordinary,ordinary
Mhmd,1,"11,064",top_25_30,ordinary,ordinary
rjames,1,"26,618",top_50_100,ordinary,ordinary
EveryBitHelps,1,"22,379",top_25_30,ordinary,ordinary
Tzacol,1,"9,631",top_10_15,top_10_15,outstanding
user48898,1,"27,127",top_25_30,ordinary,ordinary
gkadam,1,"6,910",top_5,top_5,outstanding
Alby,1,"7,507",top_25_30,ordinary,ordinary
user125535,1,"13,257",top_25_30,ordinary,ordinary
Kamal,1,"28,582",top_50_100,ordinary,ordinary
Blankasaurus,1,"13,578",top_25_30,ordinary,ordinary
windy401,1,"14,191",top_25_30,ordinary,ordinary
Marvin,1,"26,957",top_50_100,ordinary,ordinary
moonman239,1,"16,267",top_10_15,top_10_15,outstanding
darksky,1,"7,903",top_10_15,top_10_15,outstanding
D1X,1,"27,820",top_25_30,ordinary,ordinary
kmote,1,"22,253",top_25_30,ordinary,ordinary
backlash,1,"16,327",top_25_30,ordinary,ordinary
Whitecat,1,"16,496",top_30_35,ordinary,ordinary
bolbteppa,1,"11,723",top_30_35,ordinary,ordinary
theonlygusti,1,"23,079",top_30_35,ordinary,ordinary
Zxyrra,1,"23,974",top_30_35,ordinary,ordinary
user1445,1,"8,341",top_10_15,top_10_15,outstanding
aag,1,"19,711",top_30_35,ordinary,ordinary
Beo,1,"11,093",top_10_15,top_10_15,outstanding
trichoplax,1,"13,520",top_30_35,ordinary,ordinary
Huangism,1,"13,810",top_30_35,ordinary,ordinary
AndSchu,1,"14,669",top_30_35,ordinary,ordinary
Seanny123,1,"10,394",top_10_15,top_10_15,outstanding
kjo,1,"9,124",top_30_35,ordinary,ordinary
Krythic,1,"14,418",top_30_35,ordinary,ordinary
foaly,1,"19,599",top_30_35,ordinary,ordinary
Tushar,1,"26,195",top_10_15,top_10_15,outstanding
Kristy,1,"9,369",top_30_35,ordinary,ordinary
perpetuity,1,"9,775",top_30_35,ordinary,ordinary
mattmattmatt,1,"14,997",top_30_35,ordinary,ordinary
ott--,1,"18,628",top_30_35,ordinary,ordinary
Hack-R,1,"20,998",top_30_35,ordinary,ordinary
ZeroOne,1,"26,118",top_30_35,ordinary,ordinary
aditsu,1,"11,703",top_30_35,ordinary,ordinary
simontemplar,1,"12,426",top_30_35,ordinary,ordinary
eidylon,1,"9,573",top_30_35,ordinary,ordinary
OverMind,1,"12,784",top_30_35,ordinary,ordinary
FraserOfSmeg,1,"13,742",top_30_35,ordinary,ordinary
WilliamL,1,"14,071",top_30_35,ordinary,ordinary
aneps,1,"14,517",top_30_35,ordinary,ordinary
Shelly,1,"28,041",no_participation,ordinary,ordinary
Shirouh,1,"22,212",top_50_100,ordinary,ordinary
Bhavesh,1,"15,299",top_30_35,ordinary,ordinary
rocc,1,"19,520",top_10_15,top_10_15,outstanding
Shades88,1,"15,344",top_30_35,ordinary,ordinary
TheEnvironmentalist,1,"20,251",top_30_35,ordinary,ordinary
gio,1,"26,681",top_50_100,ordinary,ordinary
wie5Ooma,1,"15,706",top_30_35,ordinary,ordinary
GrumpyMammoth,1,"23,033",top_10_15,top_10_15,outstanding
atom,1,"25,466",top_30_35,ordinary,ordinary
brilliant,1,"11,493",top_30_35,ordinary,ordinary
Cupidrex,1,"11,922",top_50_100,ordinary,ordinary
gaborous,1,"12,555",top_30_35,ordinary,ordinary
Ferroao,1,"26,111",top_30_35,ordinary,ordinary
Zombaya,1,"13,458",top_30_35,ordinary,ordinary
ogerard,1,"6,896",top_10_15,top_10_15,outstanding
Wolfgang,1,"25,717",top_50_100,ordinary,ordinary
JITZ,1,"11,702",top_35_40,ordinary,ordinary
Zurechtweiser,1,"9,299",top_35_40,ordinary,ordinary
jenga,1,"15,073",top_50_100,ordinary,ordinary
gman,1,"17,298",top_35_40,ordinary,ordinary
user47532,1,"26,293",top_50_100,ordinary,ordinary
Addem,1,"22,869",top_35_40,ordinary,ordinary
kt123,1,"12,034",top_35_40,ordinary,ordinary
can-ned_food,1,"25,859",top_10_15,top_10_15,outstanding
user4481,1,"9,678",top_50_100,ordinary,ordinary
Omegacron,1,"16,196",top_10_15,top_10_15,outstanding
AxelOmega,1,"15,480",top_35_40,ordinary,ordinary
kaay,1,"17,136",top_35_40,ordinary,ordinary
snoram,1,"15,740",top_35_40,ordinary,ordinary
xDaizu,1,"26,491",top_35_40,ordinary,ordinary
Cephalopod,1,"11,317",top_35_40,ordinary,ordinary
MrAP,1,"23,962",top_10_15,top_10_15,outstanding
CodyJHeiser,1,"18,100",top_50_100,ordinary,ordinary
AMD,1,"28,289",top_35_40,ordinary,ordinary
user1357015,1,"8,906",top_10_15,top_10_15,outstanding
scubadude22,1,"11,911",top_50_100,ordinary,ordinary
hossein,1,"26,350",top_35_40,ordinary,ordinary
Malandy,1,"15,094",top_35_40,ordinary,ordinary
DNAngel,1,"23,904",top_50_100,ordinary,ordinary
emhart,1,"7,703",top_5,top_5,outstanding
Brannon,1,"11,066",top_35_40,ordinary,ordinary
user24353,1,"17,558",top_35_40,ordinary,ordinary
larry909,1,"19,137",top_35_40,ordinary,ordinary
user193661,1,"16,379",top_35_40,ordinary,ordinary
Chase,1,"9,314",top_35_40,ordinary,ordinary
mmesser314,1,"18,451",top_10_15,top_10_15,outstanding
Namnodorel,1,"22,873",top_50_100,ordinary,ordinary
mj_,1,"9,683",top_10_15,top_10_15,outstanding
QuantumBrick,1,"23,155",top_35_40,ordinary,ordinary
Tobi,1,"26,697",top_35_40,ordinary,ordinary
lurscher,1,"7,692",top_5_10,top_5_10,outstanding
Sciiiiience,1,"11,851",top_35_40,ordinary,ordinary
Beofett,1,"6,912",top_5_10,top_5_10,outstanding
genius12,1,"10,390",top_50_100,ordinary,ordinary
V_ix,1,"10,606",top_5,top_5,outstanding
hotGopher,1,"16,635",top_35_40,ordinary,ordinary
syntonicC,1,"13,834",top_5_10,top_5_10,outstanding
posilon,1,"15,780",top_35_40,ordinary,ordinary
Curious,1,"11,264",top_40_45,ordinary,ordinary
Keith,1,"27,381",no_participation,ordinary,ordinary
uvesten,1,"7,618",top_5_10,top_5_10,outstanding
ChenChao,1,"16,923",top_40_45,ordinary,ordinary
Mercury,1,"22,648",no_participation,ordinary,ordinary
user1167442,1,"9,510",top_5_10,top_5_10,outstanding
scaaahu,1,"7,532",top_40_45,ordinary,ordinary
user918804,1,"17,185",top_50_100,ordinary,ordinary
mariam,1,"26,908",no_participation,ordinary,ordinary
TSwayne,1,"14,950",top_5_10,top_5_10,outstanding
nickalh,1,"15,599",top_40_45,ordinary,ordinary
Catalept,1,"16,397",top_40_45,ordinary,ordinary
eggyal,1,"20,179",top_40_45,ordinary,ordinary
Seeds,1,"20,188",top_40_45,ordinary,ordinary
ghoppe,1,"9,337",top_40_45,ordinary,ordinary
Filipq,1,"11,996",top_40_45,ordinary,ordinary
hippietrail,1,"6,911",top_5_10,top_5_10,outstanding
algiogia,1,"16,621",top_40_45,ordinary,ordinary
sanmai,1,"20,365",top_40_45,ordinary,ordinary
TecBrat,1,"12,126",top_40_45,ordinary,ordinary
tig,1,"9,429",top_40_45,ordinary,ordinary
moonpoint,1,"20,488",top_40_45,ordinary,ordinary
Deruijter,1,"12,264",top_40_45,ordinary,ordinary
KRyan,1,"15,729",top_40_45,ordinary,ordinary
CodesInChaos,1,"12,307",top_40_45,ordinary,ordinary
antonone,1,"12,386",top_40_45,ordinary,ordinary
nuoritoveri,1,"8,123",top_40_45,ordinary,ordinary
user2338816,1,"12,404",top_40_45,ordinary,ordinary
user117852,1,"16,939",top_50_100,ordinary,ordinary
Tenzin,1,"15,774",top_40_45,ordinary,ordinary
user18817,1,"17,119",top_50_100,ordinary,ordinary
montelof,1,"20,822",top_40_45,ordinary,ordinary
Tanivr,1,"16,491",top_50_100,ordinary,ordinary
tox123,1,"15,165",top_5_10,top_5_10,outstanding
user2357112,1,"11,205",top_40_45,ordinary,ordinary
Pyritie,1,"20,929",top_40_45,ordinary,ordinary
sanjihan,1,"27,909",top_5_10,top_5_10,outstanding
asawyer,1,"12,732",top_40_45,ordinary,ordinary
AGS,1,"7,802",top_5,top_5,outstanding
Octopus,1,"14,220",top_5_10,top_5_10,outstanding
J_mie6,1,"11,124",top_5,top_5,outstanding
jackon,1,"23,173",top_50_100,ordinary,ordinary
ChrisInEdmonton,1,"12,960",top_40_45,ordinary,ordinary
b1nary.atr0phy,1,"13,008",top_40_45,ordinary,ordinary
Zavior,1,"17,926",top_40_45,ordinary,ordinary
Zaibis,1,"16,612",top_40_45,ordinary,ordinary
jackweirdy,1,"8,318",top_40_45,ordinary,ordinary
HC_,1,"10,021",top_40_45,ordinary,ordinary
jonrsharpe,1,"13,453",top_40_45,ordinary,ordinary
prlfak1,1,"27,512",top_50_100,ordinary,ordinary
Lilienthal,1,"13,530",top_40_45,ordinary,ordinary
Qchmqs,1,"13,640",top_40_45,ordinary,ordinary
Mystery,1,"16,291",top_5_10,top_5_10,outstanding
Kenshin,1,"8,033",top_5,top_5,outstanding
gchadwick,1,"9,445",top_5,top_5,outstanding
olala,1,"21,927",top_40_45,ordinary,ordinary
zaftcoAgeiha,1,"15,991",top_40_45,ordinary,ordinary
