"id_user","entropy","layer_1","layer_2","layer_3","layer_4","class","class2"
"48,618",0,1,0,1,0,ordinary,ordinary
"48,621",0,1,0,1,0,ordinary,ordinary
"48,624",0,1,1,1,0,ordinary,ordinary
"48,628",0.6931471806,4,0,2,0,ordinary,ordinary
"48,629",0,5,0,0,0,ordinary,ordinary
"48,630",1.0986122887,0,0,3,0,ordinary,ordinary
"48,634",0.673011667,5,1,0,2,ordinary,ordinary
"48,637",0,1,0,1,0,ordinary,ordinary
"48,638",0.6931471806,0,0,2,1,ordinary,ordinary
"48,639",0.6931471806,0,0,2,1,ordinary,ordinary
"48,640",1.7127324378,5,0,4,0,ordinary,ordinary
"48,645",0.6931471806,2,0,0,0,ordinary,ordinary
"48,658",0,0,2,0,0,ordinary,ordinary
"48,660",0,1,0,1,0,ordinary,ordinary
"48,667",0.5004024235,4,4,5,0,ordinary,ordinary
"48,668",0,2,2,0,0,ordinary,ordinary
"48,673",0.6931471806,2,0,0,0,ordinary,ordinary
"48,676",0,0,1,1,0,ordinary,ordinary
"48,677",0,1,1,1,0,top_5,outstanding
"48,683",1.0986122887,0,0,3,0,ordinary,ordinary
"48,689",0.6931471806,2,0,0,1,ordinary,ordinary
"48,690",0,5,0,5,0,ordinary,ordinary
"48,691",0.6931471806,0,0,4,0,ordinary,ordinary
"48,692",0,1,0,1,1,ordinary,ordinary
"48,693",1.0986122887,2,0,3,0,ordinary,ordinary
"48,699",7.4702161274,37,23,42,15,top_10_15,outstanding
"48,700",0.6931471806,1,0,2,0,ordinary,ordinary
"48,702",0.6931471806,0,1,2,0,ordinary,ordinary
"48,703",0,1,0,1,0,ordinary,ordinary
"48,708",0.6931471806,1,0,2,0,ordinary,ordinary
"48,710",1.0008048471,5,0,1,5,ordinary,ordinary
"48,711",0,0,1,0,0,ordinary,ordinary
"48,714",0.6931471806,6,0,3,0,ordinary,ordinary
"48,721",0,1,0,1,1,ordinary,ordinary
"48,726",0.6931471806,0,0,2,0,ordinary,ordinary
"48,732",0,2,0,0,0,ordinary,ordinary
"48,741",0,0,0,4,4,ordinary,ordinary
"48,742",0,3,0,0,0,ordinary,ordinary
"48,743",0,2,0,0,0,ordinary,ordinary
"48,750",0.6931471806,0,0,2,0,ordinary,ordinary
"48,751",2.125972989,6,2,7,1,top_10_15,outstanding
"48,754",0.673011667,2,0,5,0,top_5_10,outstanding
"48,757",1.3862943611,2,1,2,1,ordinary,ordinary
"48,758",0.6931471806,0,2,2,2,ordinary,ordinary
"48,759",0,0,1,1,0,ordinary,ordinary
"48,763",0,0,0,2,0,ordinary,ordinary
"48,764",0,0,0,1,0,ordinary,ordinary
"48,765",0,1,1,1,0,ordinary,ordinary
"48,770",0,0,0,1,0,ordinary,ordinary
"48,772",0.6931471806,3,0,3,6,top_10_15,outstanding
"48,774",0,2,0,0,2,ordinary,ordinary
"48,782",0,7,0,7,0,ordinary,ordinary
"48,787",0,3,3,3,0,ordinary,ordinary
"48,789",0,0,8,8,8,ordinary,ordinary
"48,790",0,4,0,4,0,ordinary,ordinary
"48,795",0.3046360973,1,10,0,11,ordinary,ordinary
"48,799",5.4803486545,15,12,30,2,top_5,outstanding
"48,802",0,1,1,1,0,ordinary,ordinary
"48,804",0.6931471806,1,0,2,0,ordinary,ordinary
"48,809",0,1,0,0,0,ordinary,ordinary
"48,813",0,0,0,1,0,ordinary,ordinary
"48,817",0,2,2,0,2,ordinary,ordinary
"48,818",0,1,0,1,0,ordinary,ordinary
"48,820",1.0986122887,0,0,6,0,ordinary,ordinary
"48,822",0.6931471806,2,1,0,0,ordinary,ordinary
"48,830",0,0,0,1,1,ordinary,ordinary
"48,833",1.5401231944,0,0,4,5,ordinary,ordinary
"48,835",0,3,3,3,0,ordinary,ordinary
"48,845",0.6931471806,4,0,0,0,ordinary,ordinary
"48,848",0,3,0,0,3,ordinary,ordinary
"48,856",0,1,0,0,0,ordinary,ordinary
"48,859",0,0,0,1,0,ordinary,ordinary
"48,862",0,0,0,1,0,ordinary,ordinary
"48,868",3.5670145775,11,0,8,6,ordinary,ordinary
"48,869",1.3862943611,1,0,4,0,ordinary,ordinary
"48,873",0.6931471806,1,0,2,0,ordinary,ordinary
"48,874",2.4282736375,4,6,6,0,ordinary,ordinary
"48,879",0.6931471806,6,0,3,0,ordinary,ordinary
"48,883",1.0986122887,3,0,0,0,ordinary,ordinary
"48,885",2.137115698,8,5,2,0,ordinary,ordinary
"48,887",2.6417766863,2,4,8,1,top_5_10,outstanding
"48,893",9.5470006598,143,29,109,24,top_5,outstanding
"48,894",0,1,0,1,0,ordinary,ordinary
"48,900",0.6931471806,4,0,0,0,ordinary,ordinary
"48,901",0.6931471806,2,0,0,1,ordinary,ordinary
"48,902",0,2,0,0,0,ordinary,ordinary
"48,905",0,0,1,1,0,ordinary,ordinary
"48,912",0.6931471806,2,0,0,1,ordinary,ordinary
"48,913",0,0,0,4,0,ordinary,ordinary
"48,914",1.0986122887,0,0,3,0,ordinary,ordinary
"48,920",0,0,1,1,0,ordinary,ordinary
"48,934",1.0986122887,3,1,0,0,ordinary,ordinary
"48,942",0,1,0,1,0,ordinary,ordinary
"48,944",0,1,1,1,0,ordinary,ordinary
"48,949",0,0,1,0,0,ordinary,ordinary
"48,960",0,1,1,1,0,ordinary,ordinary
"48,961",0,1,0,0,0,ordinary,ordinary
"48,963",0,0,0,2,0,ordinary,ordinary
"48,964",0.6931471806,0,0,0,4,ordinary,ordinary
"48,973",0,1,0,0,0,ordinary,ordinary
"48,981",0,0,1,1,0,ordinary,ordinary
"48,983",0,1,0,0,1,ordinary,ordinary
"48,985",1.6119148128,8,1,15,2,ordinary,ordinary
"48,988",0.6931471806,6,3,0,0,ordinary,ordinary
"48,990",0,1,0,0,0,ordinary,ordinary
"48,991",0,0,0,1,0,ordinary,ordinary
"48,995",0,1,0,1,0,ordinary,ordinary
"48,997",0,1,0,0,1,ordinary,ordinary
"48,999",0.6931471806,2,0,1,0,ordinary,ordinary
"49,002",1.2424533249,6,0,1,1,top_10_15,outstanding
"49,008",0.6931471806,3,0,6,0,ordinary,ordinary
"49,019",0.6365141683,1,3,0,0,ordinary,ordinary
"49,020",0,1,1,1,0,ordinary,ordinary
"49,027",0,1,0,0,0,ordinary,ordinary
"49,031",0,0,0,3,3,ordinary,ordinary
"49,037",1.3862943611,1,1,2,2,ordinary,ordinary
"49,038",0,1,0,0,0,ordinary,ordinary
"49,048",0,0,3,0,0,ordinary,ordinary
"49,059",0,0,1,0,1,ordinary,ordinary
"49,061",0,1,1,1,0,ordinary,ordinary
"49,062",0,1,0,1,1,ordinary,ordinary
"49,063",0,1,0,0,0,ordinary,ordinary
"49,066",0,5,4,0,0,ordinary,ordinary
"49,069",0,4,0,0,0,top_5_10,outstanding
"49,075",0,2,2,2,0,ordinary,ordinary
"49,076",0,0,0,2,0,ordinary,ordinary
"49,077",0,1,0,0,0,ordinary,ordinary
"49,079",0.6931471806,3,0,6,0,ordinary,ordinary
"49,081",0.6931471806,2,0,1,0,ordinary,ordinary
"49,083",4.7206698549,67,4,43,4,top_5_10,outstanding
"49,086",0,0,0,1,0,ordinary,ordinary
"49,088",0,0,0,1,0,ordinary,ordinary
"49,089",0.5623351446,0,8,2,1,top_10_15,outstanding
"49,091",0,1,0,0,1,ordinary,ordinary
"49,093",0.6931471806,0,0,2,1,ordinary,ordinary
"49,101",0,1,0,0,1,ordinary,ordinary
"49,104",0,0,1,1,0,ordinary,ordinary
"49,106",0,3,0,3,3,ordinary,ordinary
"49,107",0,1,0,1,0,ordinary,ordinary
"49,108",0,0,0,1,0,ordinary,ordinary
"49,109",0,1,1,1,0,ordinary,ordinary
"49,111",0,0,0,0,2,ordinary,ordinary
"49,118",0.6931471806,0,0,0,12,ordinary,ordinary
"49,122",6.9106179546,51,11,16,9,top_5,outstanding
"49,128",0.6931471806,0,2,4,0,ordinary,ordinary
"49,132",0.6931471806,3,0,6,0,ordinary,ordinary
"49,133",0,0,0,1,0,ordinary,ordinary
"49,135",0.6931471806,0,1,2,0,ordinary,ordinary
"49,137",0,0,0,2,0,ordinary,ordinary
"49,138",7.0242083607,24,8,30,10,top_5,outstanding
"49,140",0.6931471806,0,0,2,4,ordinary,ordinary
"49,141",0.6931471806,0,0,2,1,ordinary,ordinary
"49,143",0.6931471806,10,0,0,0,ordinary,ordinary
"49,148",0.6931471806,2,0,1,0,ordinary,ordinary
"49,160",2.2255410835,3,3,12,1,ordinary,ordinary
"49,161",0,1,0,1,0,ordinary,ordinary
"49,168",0,0,2,2,0,ordinary,ordinary
"49,174",0,1,0,1,0,ordinary,ordinary
"49,175",1.2730283366,6,0,6,0,ordinary,ordinary
"49,176",0,0,3,0,0,ordinary,ordinary
"49,183",0,1,0,0,0,ordinary,ordinary
"49,193",1.0986122887,0,0,3,0,ordinary,ordinary
"49,194",0,1,0,0,0,ordinary,ordinary
"49,197",0,2,2,0,2,ordinary,ordinary
"49,200",1.0397207708,2,0,4,2,ordinary,ordinary
"49,201",0.6931471806,0,2,0,0,ordinary,ordinary
"49,202",0,1,0,1,1,ordinary,ordinary
"49,206",0,0,0,0,1,ordinary,ordinary
"49,207",0.6931471806,2,0,0,0,ordinary,ordinary
"49,208",0.6931471806,2,1,0,0,ordinary,ordinary
"49,212",0,0,0,0,1,ordinary,ordinary
"49,213",0,0,0,1,0,ordinary,ordinary
"49,218",0,1,0,1,0,ordinary,ordinary
"49,219",0,0,2,2,0,ordinary,ordinary
"49,220",0,0,1,0,0,ordinary,ordinary
"49,221",0,1,0,1,0,ordinary,ordinary
"49,222",0,1,0,1,0,ordinary,ordinary
"49,223",0.6931471806,1,0,2,0,ordinary,ordinary
"49,224",0,0,0,3,0,ordinary,ordinary
"49,226",0.6931471806,0,0,0,2,ordinary,ordinary
"49,231",1.2554823252,4,0,2,0,ordinary,ordinary
"49,233",1.0986122887,0,0,3,0,ordinary,ordinary
"49,235",0.6931471806,0,0,6,0,ordinary,ordinary
"49,236",0.6931471806,2,1,0,0,ordinary,ordinary
"49,241",0,0,1,1,0,ordinary,ordinary
"49,242",1.647918433,6,0,3,0,ordinary,ordinary
"49,245",0.6931471806,0,0,2,0,ordinary,ordinary
"49,251",9.2669841482,40,31,99,20,top_5,outstanding
"49,252",0,1,0,0,0,ordinary,ordinary
"49,258",0,0,0,1,1,ordinary,ordinary
"49,265",0,0,1,1,1,ordinary,ordinary
"49,267",3.2073336095,7,6,15,3,ordinary,ordinary
"49,270",0.6931471806,2,0,0,1,ordinary,ordinary
"49,300",0,0,0,0,2,ordinary,ordinary
"49,303",0,1,0,0,0,ordinary,ordinary
"49,310",0,1,0,0,0,ordinary,ordinary
"49,313",0,2,0,2,0,ordinary,ordinary
"49,314",4.9844942602,37,10,16,2,top_5_10,outstanding
"49,315",0,1,1,0,0,ordinary,ordinary
"49,316",0.6931471806,0,0,0,4,ordinary,ordinary
"49,317",0.6931471806,0,3,6,0,ordinary,ordinary
"49,318",0,1,0,1,0,ordinary,ordinary
"49,319",0,3,0,0,0,ordinary,ordinary
"49,324",0.6931471806,0,1,2,0,ordinary,ordinary
"49,327",0.6931471806,0,0,1,2,ordinary,ordinary
"49,333",0,0,0,1,1,ordinary,ordinary
"49,334",0.6931471806,0,0,2,0,ordinary,ordinary
"49,335",8.3083347617,61,27,45,12,top_5,outstanding
"49,337",0,1,0,0,0,ordinary,ordinary
"49,350",1.7716239557,5,0,3,0,ordinary,ordinary
"49,353",0,0,0,4,4,ordinary,ordinary
"49,355",0,1,1,1,0,ordinary,ordinary
"49,357",0,1,1,1,0,ordinary,ordinary
"49,359",0,4,0,4,0,ordinary,ordinary
"49,362",0,1,0,1,1,ordinary,ordinary
"49,369",5.8326887576,9,7,13,2,top_5,outstanding
"49,372",0,11,0,7,0,ordinary,ordinary
"49,379",0,1,0,1,0,ordinary,ordinary
"49,380",0,0,0,0,2,ordinary,ordinary
"49,382",1.2347837569,7,0,3,1,ordinary,ordinary
"49,385",0.6931471806,0,2,0,1,ordinary,ordinary
"49,392",0,0,1,0,0,ordinary,ordinary
"49,394",0.6931471806,0,0,6,0,ordinary,ordinary
"49,399",0,1,1,0,0,ordinary,ordinary
"49,401",0.6931471806,0,0,3,6,ordinary,ordinary
"49,409",2.230283562,30,4,15,2,top_5,outstanding
"49,414",0,1,0,0,0,ordinary,ordinary
"49,419",0,4,0,0,0,ordinary,ordinary
"49,424",0.673011667,0,0,10,2,ordinary,ordinary
"49,425",0,0,0,1,1,ordinary,ordinary
"49,428",0.6931471806,2,0,1,0,ordinary,ordinary
"49,433",0.6931471806,2,0,1,0,ordinary,ordinary
"49,434",0,1,1,1,0,ordinary,ordinary
"49,435",1.0986122887,0,0,3,0,ordinary,ordinary
"49,437",0.6931471806,0,0,4,0,ordinary,ordinary
"49,439",1.0986122887,0,0,3,0,ordinary,ordinary
"49,440",0.6365141683,0,1,3,1,ordinary,ordinary
"49,442",1.0986122887,0,0,0,3,ordinary,ordinary
"49,443",0,1,0,1,0,ordinary,ordinary
"49,446",0.5623351446,4,11,0,0,ordinary,ordinary
"49,451",0.6931471806,0,0,4,0,ordinary,ordinary
"49,454",0.6931471806,0,2,4,0,ordinary,ordinary
"49,455",0.6931471806,4,2,0,0,ordinary,ordinary
"49,456",1.0986122887,0,0,3,0,ordinary,ordinary
"49,457",0,0,0,1,0,ordinary,ordinary
"49,459",1.2730283366,1,3,2,3,ordinary,ordinary
"49,460",0,3,3,0,3,ordinary,ordinary
"49,461",2.135083248,10,3,13,0,ordinary,ordinary
"49,462",0,1,0,1,0,ordinary,ordinary
"49,469",2.0497727337,17,11,5,0,ordinary,ordinary
"49,475",0,1,0,1,0,ordinary,ordinary
"49,476",0,1,0,1,0,ordinary,ordinary
"49,477",0,1,1,0,0,ordinary,ordinary
"49,481",0,0,1,0,0,ordinary,ordinary
"49,483",1.3862943611,2,4,1,0,ordinary,ordinary
"49,484",0.6931471806,3,0,2,2,ordinary,ordinary
"49,486",0,1,1,0,1,ordinary,ordinary
"49,488",0,1,0,1,0,ordinary,ordinary
"49,493",0,1,1,0,1,ordinary,ordinary
"49,494",1.5449914648,7,9,17,2,ordinary,ordinary
"49,497",0,1,0,1,0,ordinary,ordinary
"49,498",0,1,0,1,1,ordinary,ordinary
"49,504",0,0,0,1,1,ordinary,ordinary
"49,506",7.7967370222,33,5,38,8,top_5_10,outstanding
"49,507",0,0,0,1,0,ordinary,ordinary
"49,509",0,1,0,1,0,ordinary,ordinary
"49,516",0,1,0,0,0,ordinary,ordinary
"49,518",2.7080502011,1,1,5,3,top_10_15,outstanding
"49,526",0,1,0,1,1,ordinary,ordinary
"49,527",0,1,0,0,1,ordinary,ordinary
"49,535",0,0,0,7,0,ordinary,ordinary
"49,541",0.6931471806,2,1,0,0,ordinary,ordinary
"49,543",1.0986122887,0,2,2,6,top_10_15,outstanding
"49,549",0.6931471806,1,2,0,0,ordinary,ordinary
"49,550",0,1,0,0,0,ordinary,ordinary
"49,555",1.425651015,7,0,20,0,top_5_10,outstanding
"49,557",0,1,0,1,0,ordinary,ordinary
"49,559",0,1,1,1,0,ordinary,ordinary
"49,562",0,1,0,0,0,ordinary,ordinary
"49,565",0,0,0,1,0,ordinary,ordinary
"49,566",0.6931471806,2,4,0,0,ordinary,ordinary
"49,572",0,1,0,0,0,ordinary,ordinary
"49,581",3.0633403522,18,2,5,1,top_10_15,outstanding
"49,589",0,1,1,0,0,ordinary,ordinary
"49,592",0,1,0,0,0,ordinary,ordinary
"49,593",0.6931471806,2,0,0,0,ordinary,ordinary
"49,594",0.6931471806,2,0,0,1,ordinary,ordinary
"49,600",0,6,6,6,0,top_10_15,outstanding
"49,605",0.6931471806,2,0,1,0,ordinary,ordinary
"49,606",1.0397207708,0,0,8,0,ordinary,ordinary
"49,608",0.6931471806,0,2,4,0,ordinary,ordinary
"49,610",0.6931471806,0,0,4,2,top_10_15,outstanding
"49,612",0.6931471806,0,0,2,1,ordinary,ordinary
"49,614",0.6931471806,2,0,0,0,ordinary,ordinary
"49,615",0.6931471806,2,0,0,0,ordinary,ordinary
"49,617",0,0,0,3,2,ordinary,ordinary
"49,618",0.6931471806,0,0,4,2,ordinary,ordinary
"49,619",0,0,3,3,3,ordinary,ordinary
"49,621",0.6931471806,2,0,0,0,ordinary,ordinary
"49,626",0,1,0,1,1,top_5_10,outstanding
"49,627",0,1,0,1,1,ordinary,ordinary
"49,628",0,2,2,1,4,ordinary,ordinary
"49,629",11.7848117709,849,414,954,384,top_5,outstanding
"49,638",0,1,0,0,0,ordinary,ordinary
"49,642",0.6931471806,0,1,2,0,ordinary,ordinary
"49,646",0,0,0,0,1,ordinary,ordinary
"49,650",2.3772463859,14,3,11,0,ordinary,ordinary
"49,655",0,1,1,0,0,ordinary,ordinary
"49,656",0.6931471806,2,0,0,0,ordinary,ordinary
"49,657",0,0,0,1,0,ordinary,ordinary
"49,658",0,1,0,0,0,ordinary,ordinary
"49,661",0,0,0,0,1,ordinary,ordinary
"49,668",0.6365141683,3,0,1,2,ordinary,ordinary
"49,676",3.6757623451,5,6,5,1,ordinary,ordinary
"49,685",0,1,0,1,0,ordinary,ordinary
"49,690",0,1,1,0,0,ordinary,ordinary
"49,694",0.6931471806,2,0,1,0,ordinary,ordinary
"49,701",2.4598372075,2,0,8,2,top_5_10,outstanding
"49,705",0.6931471806,2,0,1,0,ordinary,ordinary
"49,709",0,2,0,2,0,ordinary,ordinary
"49,716",0,0,0,1,0,ordinary,ordinary
"49,717",0,0,0,1,0,ordinary,ordinary
"49,719",0.6365141683,3,0,3,1,ordinary,ordinary
"49,722",0,0,0,1,0,ordinary,ordinary
"49,723",2.1918367598,5,3,5,1,ordinary,ordinary
"49,725",0.6931471806,6,0,3,0,ordinary,ordinary
"49,726",0,1,1,1,0,ordinary,ordinary
"49,733",0.6931471806,0,2,4,0,ordinary,ordinary
"49,741",0,1,0,1,0,ordinary,ordinary
"49,745",0,0,0,1,0,ordinary,ordinary
"49,761",0.6931471806,0,0,2,0,ordinary,ordinary
"49,765",0.6931471806,2,0,0,0,ordinary,ordinary
"49,770",0,0,0,1,1,ordinary,ordinary
"49,775",1.3862943611,2,0,2,0,ordinary,ordinary
"49,776",0,1,0,1,1,top_10_15,outstanding
"49,786",0,1,0,0,0,ordinary,ordinary
"49,787",0,0,0,1,1,ordinary,ordinary
"49,789",0,0,0,1,1,ordinary,ordinary
"49,796",0,0,0,0,1,ordinary,ordinary
"49,798",0,1,1,1,0,ordinary,ordinary
"49,801",1.3296613489,0,0,4,3,ordinary,ordinary
"49,803",0.6931471806,0,0,6,0,ordinary,ordinary
"49,804",2.666148587,2,4,10,0,top_10_15,outstanding
"49,806",0.6931471806,2,0,0,0,ordinary,ordinary
"49,807",1.0986122887,0,0,9,0,ordinary,ordinary
"49,808",0,1,0,0,0,ordinary,ordinary
"49,810",0,1,0,1,0,ordinary,ordinary
"49,811",0.6365141683,2,1,3,0,ordinary,ordinary
"49,817",0,0,3,3,0,ordinary,ordinary
"49,819",0.6931471806,0,0,2,1,ordinary,ordinary
"49,820",0,0,0,2,0,ordinary,ordinary
"49,822",0,1,0,0,0,ordinary,ordinary
"49,823",0,0,0,1,0,ordinary,ordinary
"49,825",0.6931471806,0,0,2,1,ordinary,ordinary
"49,828",0,0,0,2,2,ordinary,ordinary
"49,830",0,2,0,0,0,ordinary,ordinary
"49,831",0,0,0,0,3,ordinary,ordinary
"49,834",0.964962923,9,0,0,1,ordinary,ordinary
"49,835",0,1,0,1,0,ordinary,ordinary
"49,836",0,1,0,0,1,ordinary,ordinary
"49,837",0.6931471806,2,0,0,0,ordinary,ordinary
"49,841",0.6931471806,2,0,1,0,ordinary,ordinary
"49,848",0,1,1,0,0,ordinary,ordinary
"49,849",0,0,4,4,0,ordinary,ordinary
"49,852",0,1,0,0,1,ordinary,ordinary
"49,857",0.6931471806,10,0,5,0,ordinary,ordinary
"49,862",5.6965075988,18,34,13,24,ordinary,ordinary
"49,863",1.9486295057,1,1,8,2,ordinary,ordinary
"49,877",0.6931471806,2,0,1,0,ordinary,ordinary
"49,878",0,0,0,4,0,ordinary,ordinary
"49,880",0,0,2,0,0,ordinary,ordinary
"49,881",0,3,3,3,0,ordinary,ordinary
"49,885",0,1,1,1,0,ordinary,ordinary
"49,888",0.673011667,3,0,5,0,ordinary,ordinary
"49,893",2.8118601593,7,2,4,2,ordinary,ordinary
"49,898",0,0,0,3,0,ordinary,ordinary
"49,903",0.6931471806,1,0,2,2,ordinary,ordinary
"49,904",0,2,0,2,0,ordinary,ordinary
"49,909",1.3862943611,1,0,2,2,ordinary,ordinary
"49,912",0,0,0,1,1,ordinary,ordinary
"49,913",0,0,0,1,0,ordinary,ordinary
"49,914",0,0,3,3,0,ordinary,ordinary
"49,915",0,1,1,0,0,ordinary,ordinary
"49,917",0,1,0,0,0,ordinary,ordinary
"49,919",0,1,0,0,1,ordinary,ordinary
"49,925",0.6931471806,0,0,2,0,ordinary,ordinary
"49,930",0.6931471806,0,0,2,0,ordinary,ordinary
"49,932",0,1,1,0,0,ordinary,ordinary
"49,933",0.6931471806,0,0,4,0,ordinary,ordinary
"49,934",0.6931471806,2,0,1,0,ordinary,ordinary
"49,938",0,4,4,0,4,ordinary,ordinary
"49,939",0.6931471806,0,0,2,4,ordinary,ordinary
"49,940",0.6931471806,2,0,1,0,ordinary,ordinary
"49,941",2.8903717579,3,2,3,0,ordinary,ordinary
"49,943",0,3,0,0,0,ordinary,ordinary
"49,944",2.1777999507,1,0,10,5,ordinary,ordinary
"49,946",0,1,0,0,0,ordinary,ordinary
"49,947",0.6931471806,1,0,0,2,ordinary,ordinary
"49,949",0,0,0,0,1,ordinary,ordinary
"49,951",0.6931471806,2,1,0,0,ordinary,ordinary
"49,952",0,2,0,0,2,ordinary,ordinary
"49,954",0,1,0,1,1,ordinary,ordinary
"49,955",0,1,1,0,0,ordinary,ordinary
"49,956",0,0,0,2,2,ordinary,ordinary
"49,958",0,0,1,1,0,ordinary,ordinary
"49,959",2.3915955711,18,12,7,11,ordinary,ordinary
"49,962",1.0397207708,0,0,4,0,ordinary,ordinary
"49,964",0,1,0,0,0,ordinary,ordinary
"49,971",7.4064545996,19,5,15,6,ordinary,ordinary
"49,972",0.6931471806,4,0,8,0,ordinary,ordinary
"49,974",0.6931471806,1,0,2,0,ordinary,ordinary
"49,975",0.6931471806,0,0,2,0,ordinary,ordinary
"49,977",0.6931471806,0,0,1,2,ordinary,ordinary
"49,979",0,0,0,4,4,ordinary,ordinary
"49,980",0.6931471806,0,0,6,0,ordinary,ordinary
"49,989",0,4,1,0,0,ordinary,ordinary
"49,994",3.2598994082,11,3,3,2,ordinary,ordinary
"49,995",1.7127324378,5,0,4,0,ordinary,ordinary
"50,003",0.6931471806,2,0,1,0,ordinary,ordinary
"50,004",4.9051253568,35,10,49,8,top_10_15,outstanding
"50,010",1.054920168,0,10,1,0,ordinary,ordinary
"50,014",0.6931471806,0,1,2,0,ordinary,ordinary
"50,015",0,0,0,1,1,ordinary,ordinary
"50,024",0.6931471806,1,2,0,0,ordinary,ordinary
"50,033",0.6931471806,0,0,2,1,ordinary,ordinary
"50,038",3.4280149253,22,2,20,7,ordinary,ordinary
"50,041",0.6931471806,0,0,2,0,ordinary,ordinary
"50,044",0.6869615766,0,0,9,0,ordinary,ordinary
"50,046",0,0,0,5,0,ordinary,ordinary
"50,050",0,0,2,2,0,ordinary,ordinary
"50,051",0,0,0,2,0,ordinary,ordinary
"50,052",0,1,1,0,0,ordinary,ordinary
"50,055",0,0,4,0,4,ordinary,ordinary
"50,061",0.6931471806,1,0,2,1,ordinary,ordinary
"50,062",0,0,0,2,0,ordinary,ordinary
"50,063",1.0986122887,15,0,0,0,ordinary,ordinary
"50,064",0.6931471806,0,0,2,0,ordinary,ordinary
"50,065",0,1,0,1,0,ordinary,ordinary
"50,067",0,0,1,0,1,ordinary,ordinary
"50,070",0,1,0,0,0,ordinary,ordinary
"50,073",0.6931471806,0,0,4,0,ordinary,ordinary
"50,076",0.6931471806,0,0,4,0,ordinary,ordinary
"50,083",0.6931471806,0,0,2,0,ordinary,ordinary
"50,084",7.5220336553,21,8,12,10,top_5,outstanding
"50,086",0.6931471806,1,1,1,2,ordinary,ordinary
"50,089",0,3,0,3,0,ordinary,ordinary
"50,091",0,2,2,2,0,ordinary,ordinary
"50,094",0.673011667,0,3,5,0,ordinary,ordinary
"50,096",1.0986122887,0,0,3,0,ordinary,ordinary
"50,097",7.9963271116,37,22,103,18,top_5,outstanding
"50,099",0,1,0,1,0,ordinary,ordinary
"50,102",0.6931471806,1,1,2,2,ordinary,ordinary
"50,103",0.6931471806,1,0,2,0,ordinary,ordinary
"50,105",0,0,0,2,2,ordinary,ordinary
"50,108",0.6931471806,2,0,1,0,ordinary,ordinary
"50,112",0,0,1,1,0,ordinary,ordinary
"50,113",1.0986122887,0,0,3,0,ordinary,ordinary
"50,116",1.0986122887,6,0,0,0,ordinary,ordinary
"50,117",0.6931471806,1,0,2,0,ordinary,ordinary
"50,121",0.6931471806,4,0,8,0,ordinary,ordinary
"50,124",0,0,0,3,0,ordinary,ordinary
"50,125",0,0,1,0,1,ordinary,ordinary
"50,130",0.6931471806,0,1,2,0,ordinary,ordinary
"50,131",0.6931471806,0,0,2,1,ordinary,ordinary
"50,132",0,0,0,1,0,ordinary,ordinary
"50,137",0.6931471806,3,0,6,0,ordinary,ordinary
"50,138",0.6931471806,1,0,2,0,ordinary,ordinary
"50,140",1.0114042647,6,1,0,0,ordinary,ordinary
"50,141",0,0,1,1,0,ordinary,ordinary
"50,142",0,0,0,1,0,ordinary,ordinary
"50,146",0,0,0,1,0,ordinary,ordinary
"50,152",0,0,1,0,1,ordinary,ordinary
"50,153",1.3862943611,2,0,2,0,top_10_15,outstanding
"50,155",1.0986122887,0,3,0,0,ordinary,ordinary
"50,156",0,0,0,1,0,ordinary,ordinary
"50,158",0,2,0,2,2,top_10_15,outstanding
"50,164",0,0,0,1,1,ordinary,ordinary
"50,169",0,0,0,2,2,ordinary,ordinary
"50,171",0,1,1,1,0,ordinary,ordinary
"50,174",0.6931471806,2,0,1,0,ordinary,ordinary
"50,176",0.673011667,3,0,5,0,ordinary,ordinary
"50,183",0,3,0,3,3,top_5_10,outstanding
"50,185",0,2,0,2,2,ordinary,ordinary
"50,188",0,0,0,0,1,ordinary,ordinary
"50,192",0,1,0,1,0,top_5_10,outstanding
"50,198",0,2,0,0,0,ordinary,ordinary
"50,202",0,0,0,1,1,ordinary,ordinary
"50,204",0.6365141683,2,0,3,0,ordinary,ordinary
"50,205",0,0,1,1,0,ordinary,ordinary
"50,206",0,1,0,0,0,ordinary,ordinary
"50,207",0,1,2,1,0,ordinary,ordinary
"50,210",1.0986122887,3,0,0,0,ordinary,ordinary
"50,212",0.6931471806,2,0,1,0,ordinary,ordinary
"50,213",0,1,1,0,1,ordinary,ordinary
"50,214",1.647918433,6,1,3,2,ordinary,ordinary
"50,216",0.5623351446,0,0,4,4,ordinary,ordinary
"50,219",0,1,0,1,1,ordinary,ordinary
"50,221",0,0,2,0,0,ordinary,ordinary
"50,223",0,1,1,0,0,ordinary,ordinary
"50,227",1.6762349391,3,2,4,0,ordinary,ordinary
"50,228",0.6931471806,2,0,0,0,ordinary,ordinary
"50,229",0,1,0,0,0,ordinary,ordinary
"50,230",0,0,0,4,0,ordinary,ordinary
"50,234",0.4505612089,5,6,1,0,ordinary,ordinary
"50,235",0,1,0,1,1,ordinary,ordinary
"50,238",0.6931471806,0,0,2,0,ordinary,ordinary
"50,239",0.6931471806,2,0,0,0,ordinary,ordinary
"50,242",0,1,0,0,0,ordinary,ordinary
"50,243",0,0,0,1,0,ordinary,ordinary
"50,247",0,1,0,1,0,ordinary,ordinary
