"id_user" ;"diff_min" ;"class" ;"class2"
45,163 ;5.2877166667 ;ordinary ;ordinary
39,865 ;4.8357833333 ;ordinary ;ordinary
43,825 ;3.5596666667 ;ordinary ;ordinary
33,574 ;235,001.9161666667 ;ordinary ;ordinary
44,284 ;9,276.9866666667 ;ordinary ;ordinary
39,890 ;19,980.6034 ;ordinary ;ordinary
44,587 ;0.5992833333 ;ordinary ;ordinary
39,898 ;0.1349 ;ordinary ;ordinary
48,017 ;0.1483333333 ;ordinary ;ordinary
39,887 ;41.8931166667 ;ordinary ;ordinary
40,704 ;1,079.3347333333 ;ordinary ;ordinary
39,581 ;8.18 ;ordinary ;ordinary
46,677 ;697.1184 ;ordinary ;ordinary
40,021 ;3.4596666667 ;ordinary ;ordinary
40,938 ;529,814.0861166667 ;ordinary ;ordinary
40,061 ;601,386.5615 ;ordinary ;ordinary
43,372 ;8.1307166667 ;ordinary ;ordinary
33,598 ;13.9347666667 ;ordinary ;ordinary
40,690 ;642.2846166667 ;ordinary ;ordinary
38,407 ;3.651 ;ordinary ;ordinary
42,950 ;36,578.3082666667 ;ordinary ;ordinary
38,414 ;280,880.3807666667 ;ordinary ;ordinary
42,861 ;9.51955 ;ordinary ;ordinary
40,169 ;5.3957833333 ;ordinary ;ordinary
48,683 ;4.0087166667 ;ordinary ;ordinary
40,188 ;135,891.35795 ;ordinary ;ordinary
48,639 ;5.583 ;ordinary ;ordinary
38,426 ;0.29655 ;ordinary ;ordinary
43,778 ;8.8325666667 ;ordinary ;ordinary
40,197 ;3.5656666667 ;ordinary ;ordinary
41,889 ;0.2922333333 ;ordinary ;ordinary
40,269 ;26,036.35355 ;ordinary ;ordinary
48,325 ;8.4386666667 ;ordinary ;ordinary
29,392 ;7.34855 ;ordinary ;ordinary
40,997 ;0.2473833333 ;ordinary ;ordinary
31,195 ;9.41305 ;ordinary ;ordinary
48,316 ;9,040.635 ;ordinary ;ordinary
31,209 ;486,470.5720666667 ;ordinary ;ordinary
47,021 ;1.7177166667 ;ordinary ;ordinary
40,352 ;1,396.5498833333 ;ordinary ;ordinary
33,653 ;0.7697833333 ;ordinary ;ordinary
31,234 ;2,775.1943833333 ;ordinary ;ordinary
38,619 ;56,195.7973333333 ;ordinary ;ordinary
38,652 ;0.1321666667 ;ordinary ;ordinary
33,767 ;92,424.4082166667 ;ordinary ;ordinary
31,287 ;2.9961166667 ;ordinary ;ordinary
30,085 ;0.4206166667 ;ordinary ;ordinary
33,991 ;15.9346666667 ;ordinary ;ordinary
34,022 ;20.86345 ;ordinary ;ordinary
30,106 ;0.8482833333 ;ordinary ;ordinary
31,434 ;4.9052833333 ;ordinary ;ordinary
34,187 ;1.8356166667 ;ordinary ;ordinary
29,128 ;162,003.1005 ;ordinary ;ordinary
30,161 ;1.64005 ;ordinary ;ordinary
29,494 ;6.6632833333 ;ordinary ;ordinary
31,610 ;3.8377166667 ;ordinary ;ordinary
28,881 ;1,564,361.5217166666 ;ordinary ;ordinary
31,670 ;52.8609 ;ordinary ;ordinary
31,700 ;94.0732333333 ;ordinary ;ordinary
31,743 ;9.5467166667 ;ordinary ;ordinary
34,777 ;14.63145 ;ordinary ;ordinary
34,862 ;14.58695 ;ordinary ;ordinary
30,313 ;2.6926166667 ;ordinary ;ordinary
31,856 ;1.8441166667 ;ordinary ;ordinary
34,973 ;162.0297333333 ;ordinary ;ordinary
31,890 ;6.4142166667 ;ordinary ;ordinary
35,009 ;1.5166666667 ;ordinary ;ordinary
38,757 ;3.3182833333 ;ordinary ;ordinary
32,007 ;0 ;ordinary ;ordinary
35,279 ;36.1251666667 ;ordinary ;ordinary
35,322 ;15.61295 ;ordinary ;ordinary
30,477 ;1.66855 ;ordinary ;ordinary
32,206 ;2.6496 ;ordinary ;ordinary
32,223 ;0.0131666667 ;ordinary ;ordinary
30,517 ;0.8545 ;ordinary ;ordinary
32,248 ;12.5948833333 ;ordinary ;ordinary
32,283 ;1.9352333333 ;ordinary ;ordinary
30,548 ;44,270.8646666667 ;ordinary ;ordinary
35,840 ;4.2897333333 ;ordinary ;ordinary
30,558 ;6.4221166667 ;ordinary ;ordinary
35,908 ;4.3874 ;ordinary ;ordinary
39,237 ;0.0247166667 ;ordinary ;ordinary
32,349 ;1.0754333333 ;ordinary ;ordinary
35,935 ;1.7023333333 ;ordinary ;ordinary
32,374 ;8.63895 ;ordinary ;ordinary
36,041 ;843,150.9808833334 ;ordinary ;ordinary
36,097 ;33.2536166667 ;ordinary ;ordinary
36,142 ;2.92005 ;ordinary ;ordinary
36,218 ;0.8446666667 ;ordinary ;ordinary
30,693 ;1.0633333333 ;ordinary ;ordinary
36,397 ;11.21705 ;ordinary ;ordinary
30,703 ;1,528,950.3830666665 ;ordinary ;ordinary
29,272 ;14.0415666667 ;ordinary ;ordinary
36,545 ;34.051 ;ordinary ;ordinary
32,690 ;0.9708833333 ;ordinary ;ordinary
32,704 ;5.0007166667 ;ordinary ;ordinary
36,672 ;0.4013833333 ;ordinary ;ordinary
28,853 ;2,011,238.7558333331 ;ordinary ;ordinary
29,783 ;6.1294333333 ;ordinary ;ordinary
38,766 ;31.425 ;ordinary ;ordinary
29,789 ;0.57695 ;ordinary ;ordinary
32,837 ;885,813.1995 ;ordinary ;ordinary
36,889 ;4.8495 ;ordinary ;ordinary
39,236 ;2.9946666667 ;ordinary ;ordinary
51,816 ;962.2855 ;ordinary ;ordinary
37,668 ;0 ;ordinary ;ordinary
52,136 ;2.1417833333 ;ordinary ;ordinary
31,013 ;0.3596666667 ;ordinary ;ordinary
47,470 ;10.66055 ;ordinary ;ordinary
33,235 ;4.4581 ;ordinary ;ordinary
37,843 ;299,697.8801166667 ;ordinary ;ordinary
39,188 ;7.8905 ;ordinary ;ordinary
40,297 ;3.543 ;ordinary ;ordinary
30,328 ;2,039,679.3740666667 ;ordinary ;ordinary
32,238 ;0 ;ordinary ;ordinary
49,787 ;39.5123833333 ;ordinary ;ordinary
30,900 ;372,854.6617833333 ;ordinary ;ordinary
54,599 ;5.5931166667 ;ordinary ;ordinary
29,858 ;7.3907166667 ;ordinary ;ordinary
54,644 ;0.4672166667 ;ordinary ;ordinary
37,962 ;4.7093333333 ;ordinary ;ordinary
55,049 ;28,652.9492333333 ;ordinary ;ordinary
38,185 ;0.1571666667 ;ordinary ;ordinary
55,245 ;1,168.6100666667 ;ordinary ;ordinary
33,513 ;8.6912333333 ;ordinary ;ordinary
42,478 ;1,703.8804333333 ;ordinary ;ordinary
39,824 ;6.1001 ;ordinary ;ordinary
48,492 ;5.4356666667 ;ordinary ;ordinary
39,931 ;43.9407333333 ;ordinary ;ordinary
43,958 ;108,848.1661166667 ;ordinary ;ordinary
40,128 ;2.8547833333 ;ordinary ;ordinary
44,599 ;32.0605 ;ordinary ;ordinary
40,261 ;0 ;ordinary ;ordinary
47,556 ;3.4837666667 ;ordinary ;ordinary
40,400 ;10.4248333333 ;ordinary ;ordinary
42,100 ;17.7072166667 ;ordinary ;ordinary
30,097 ;23.4693333333 ;ordinary ;ordinary
41,682 ;22.58195 ;ordinary ;ordinary
34,048 ;100,691.6148333333 ;ordinary ;ordinary
34,075 ;194,445.9218333334 ;ordinary ;ordinary
29,143 ;4,726.0808333333 ;ordinary ;ordinary
30,194 ;3.9995 ;ordinary ;ordinary
34,525 ;27.4196166667 ;ordinary ;ordinary
34,945 ;8,582.91245 ;ordinary ;ordinary
30,380 ;10.1237666667 ;ordinary ;ordinary
35,339 ;5.5219 ;ordinary ;ordinary
30,700 ;4.8481 ;ordinary ;ordinary
36,491 ;4.5502833333 ;ordinary ;ordinary
36,893 ;1.3073333333 ;ordinary ;ordinary
50,046 ;39.5225666667 ;ordinary ;ordinary
32,901 ;19.74945 ;ordinary ;ordinary
41,137 ;19.9323333333 ;ordinary ;ordinary
29,829 ;9.794 ;ordinary ;ordinary
50,831 ;1,126.489 ;ordinary ;ordinary
32,956 ;69.6396666667 ;ordinary ;ordinary
41,217 ;8.3334 ;ordinary ;ordinary
39,709 ;63.2897666667 ;ordinary ;ordinary
51,061 ;10.6930666667 ;ordinary ;ordinary
37,291 ;6.3268333333 ;ordinary ;ordinary
51,094 ;1.9451166667 ;ordinary ;ordinary
37,344 ;514,992.3416666667 ;ordinary ;ordinary
52,063 ;0.02555 ;ordinary ;ordinary
37,356 ;11.3421 ;ordinary ;ordinary
52,365 ;20.31545 ;ordinary ;ordinary
29,866 ;7.3979333333 ;ordinary ;ordinary
52,941 ;14.3697666667 ;ordinary ;ordinary
30,990 ;28.1303833333 ;ordinary ;ordinary
41,529 ;21,763.4818333333 ;ordinary ;ordinary
31,002 ;257,865.73 ;ordinary ;ordinary
45,870 ;17.3267833333 ;ordinary ;ordinary
31,010 ;18.1151166667 ;ordinary ;ordinary
54,685 ;8.5308333333 ;ordinary ;ordinary
33,282 ;6.0523333333 ;ordinary ;ordinary
55,564 ;15.42955 ;ordinary ;ordinary
33,344 ;0.2131 ;ordinary ;ordinary
41,748 ;11,760.4578333333 ;ordinary ;ordinary
33,348 ;9.4303333333 ;ordinary ;ordinary
46,290 ;21.9015 ;ordinary ;ordinary
31,074 ;34,658.8242833333 ;ordinary ;ordinary
41,047 ;4.529 ;ordinary ;ordinary
38,835 ;0.6465 ;ordinary ;ordinary
47,012 ;4.3483833333 ;ordinary ;ordinary
38,883 ;0.01905 ;ordinary ;ordinary
47,344 ;17.50655 ;ordinary ;ordinary
39,321 ;11.2176666667 ;ordinary ;ordinary
45,977 ;0.1061666667 ;ordinary ;ordinary
39,340 ;3.6283833333 ;ordinary ;ordinary
43,848 ;7.60205 ;ordinary ;ordinary
39,368 ;4.0637833333 ;ordinary ;ordinary
46,703 ;10.8784 ;ordinary ;ordinary
39,370 ;6.4752333333 ;ordinary ;ordinary
46,664 ;7.4551166667 ;ordinary ;ordinary
38,251 ;0.0176666667 ;ordinary ;ordinary
43,056 ;7.9293833333 ;ordinary ;ordinary
31,156 ;10.8804 ;ordinary ;ordinary
43,055 ;5.9966166667 ;ordinary ;ordinary
39,572 ;7.3273333333 ;ordinary ;ordinary
48,658 ;6.8767833333 ;ordinary ;ordinary
33,537 ;11.9379333333 ;ordinary ;ordinary
31,185 ;4.2888333333 ;ordinary ;ordinary
44,522 ;16.5284333333 ;ordinary ;ordinary
39,937 ;0.5091666667 ;ordinary ;ordinary
42,868 ;9.7691166667 ;ordinary ;ordinary
38,434 ;2.709 ;ordinary ;ordinary
44,751 ;12,114.97755 ;ordinary ;ordinary
40,606 ;39.0535 ;ordinary ;ordinary
45,623 ;9.0971666667 ;ordinary ;ordinary
31,243 ;189,797.3707666667 ;ordinary ;ordinary
49,091 ;5.2626 ;ordinary ;ordinary
33,738 ;3.63405 ;ordinary ;ordinary
40,926 ;0.2577833333 ;ordinary ;ordinary
30,031 ;1.3368333333 ;ordinary ;ordinary
53,560 ;4.7937833333 ;ordinary ;ordinary
31,275 ;12.2802833333 ;ordinary ;ordinary
33,777 ;30.2016666667 ;ordinary ;ordinary
31,286 ;438.7758333333 ;ordinary ;ordinary
33,880 ;0.37245 ;ordinary ;ordinary
31,527 ;1.9955 ;ordinary ;ordinary
30,165 ;69.1693333333 ;ordinary ;ordinary
31,538 ;33.6798333333 ;ordinary ;ordinary
34,455 ;2.33455 ;ordinary ;ordinary
30,212 ;5.7327166667 ;ordinary ;ordinary
31,661 ;9.90195 ;ordinary ;ordinary
34,686 ;10.7278833333 ;ordinary ;ordinary
30,303 ;1.1526666667 ;ordinary ;ordinary
34,892 ;10.86095 ;ordinary ;ordinary
29,560 ;20,564.249 ;ordinary ;ordinary
34,955 ;11.5842166667 ;ordinary ;ordinary
31,874 ;6.9575 ;ordinary ;ordinary
31,975 ;9,919.947 ;ordinary ;ordinary
31,981 ;0 ;ordinary ;ordinary
32,020 ;4.569 ;ordinary ;ordinary
35,360 ;62,229.1047833333 ;ordinary ;ordinary
35,409 ;560,755.9726 ;ordinary ;ordinary
35,418 ;9.3705 ;ordinary ;ordinary
35,419 ;5.2576666667 ;ordinary ;ordinary
35,505 ;3,004.1778333333 ;ordinary ;ordinary
35,550 ;1.392 ;ordinary ;ordinary
32,177 ;10.1406 ;ordinary ;ordinary
35,654 ;9.88605 ;ordinary ;ordinary
35,690 ;1.4212166667 ;ordinary ;ordinary
39,260 ;0.0078333333 ;ordinary ;ordinary
35,786 ;16.9477666667 ;ordinary ;ordinary
32,331 ;6.5180666667 ;ordinary ;ordinary
32,380 ;3.6792666667 ;ordinary ;ordinary
30,591 ;16.6461 ;ordinary ;ordinary
39,192 ;3.2943333333 ;ordinary ;ordinary
32,456 ;11.6115 ;ordinary ;ordinary
30,647 ;13.4913333333 ;ordinary ;ordinary
32,554 ;9.8113333333 ;ordinary ;ordinary
36,628 ;807,802.8218833334 ;ordinary ;ordinary
30,766 ;12.0278833333 ;ordinary ;ordinary
36,720 ;4.4472833333 ;ordinary ;ordinary
32,768 ;5.4836666667 ;ordinary ;ordinary
32,779 ;8.5716166667 ;ordinary ;ordinary
32,812 ;8.5857833333 ;ordinary ;ordinary
32,836 ;1.9585 ;ordinary ;ordinary
36,950 ;24.3623833333 ;ordinary ;ordinary
50,603 ;7.5494333333 ;ordinary ;ordinary
33,011 ;4.2521166667 ;ordinary ;ordinary
52,477 ;3,367.6378333333 ;ordinary ;ordinary
29,859 ;136.7806666667 ;ordinary ;ordinary
42,459 ;186,059.5421 ;ordinary ;ordinary
31,061 ;0.66155 ;ordinary ;ordinary
48,084 ;18.3943333333 ;ordinary ;ordinary
34,231 ;3.8626 ;ordinary ;ordinary
48,700 ;59.6456166667 ;ordinary ;ordinary
31,613 ;8.6875 ;ordinary ;ordinary
41,506 ;32.3601 ;ordinary ;ordinary
34,666 ;692.82355 ;ordinary ;ordinary
29,960 ;8.3268833333 ;ordinary ;ordinary
34,935 ;5,734.678 ;ordinary ;ordinary
35,100 ;4.3246 ;ordinary ;ordinary
32,341 ;81.7326666667 ;ordinary ;ordinary
30,838 ;158,839.2475 ;ordinary ;ordinary
49,401 ;5.05 ;ordinary ;ordinary
30,894 ;10.5516 ;ordinary ;ordinary
45,028 ;7.0809333333 ;ordinary ;ordinary
33,046 ;3.5535 ;ordinary ;ordinary
41,107 ;2.0379333333 ;ordinary ;ordinary
33,082 ;1,206,744.8743833334 ;ordinary ;ordinary
48,991 ;2.7118333333 ;ordinary ;ordinary
37,396 ;27.4921 ;ordinary ;ordinary
41,109 ;12.2108333333 ;ordinary ;ordinary
29,337 ;2.8852666667 ;ordinary ;ordinary
50,356 ;87,744.8556666667 ;ordinary ;ordinary
30,977 ;1.6292833333 ;ordinary ;ordinary
50,532 ;39,089.7106666667 ;ordinary ;ordinary
37,589 ;6.8911166667 ;ordinary ;ordinary
50,756 ;130,394.7043833333 ;ordinary ;ordinary
31,048 ;50.167 ;ordinary ;ordinary
38,004 ;9.6993833333 ;ordinary ;ordinary
51,414 ;7.81345 ;ordinary ;ordinary
38,823 ;1.2592833333 ;ordinary ;ordinary
41,312 ;0.156 ;ordinary ;ordinary
31,122 ;0.9547833333 ;ordinary ;ordinary
52,290 ;17.6281666667 ;ordinary ;ordinary
39,038 ;6.4294333333 ;ordinary ;ordinary
52,647 ;12.718 ;ordinary ;ordinary
39,085 ;843,423.2460666667 ;ordinary ;ordinary
53,278 ;12.0943833333 ;ordinary ;ordinary
39,295 ;0.1993833333 ;ordinary ;ordinary
39,376 ;5.57595 ;ordinary ;ordinary
41,569 ;3.5394333333 ;ordinary ;ordinary
31,151 ;0 ;ordinary ;ordinary
53,897 ;18,085.5116666667 ;ordinary ;ordinary
39,499 ;165,748.5141166667 ;ordinary ;ordinary
44,354 ;81.1822833333 ;ordinary ;ordinary
39,561 ;0 ;ordinary ;ordinary
54,414 ;2,705.3532833333 ;ordinary ;ordinary
31,164 ;59.5857833333 ;ordinary ;ordinary
41,998 ;9.0187666667 ;ordinary ;ordinary
33,545 ;5.3956666667 ;ordinary ;ordinary
54,489 ;8.0532833333 ;ordinary ;ordinary
39,727 ;1.0546166667 ;ordinary ;ordinary
42,091 ;0.1041666667 ;ordinary ;ordinary
39,758 ;56,153.3551166667 ;ordinary ;ordinary
41,705 ;0.0067166667 ;ordinary ;ordinary
39,831 ;19.397 ;ordinary ;ordinary
42,170 ;17.6066166667 ;ordinary ;ordinary
40,168 ;8.44695 ;ordinary ;ordinary
41,786 ;4.8299 ;ordinary ;ordinary
40,267 ;20.9107833333 ;ordinary ;ordinary
44,356 ;12.58295 ;ordinary ;ordinary
38,440 ;1,802.3499333333 ;ordinary ;ordinary
41,439 ;6.7101166667 ;ordinary ;ordinary
40,428 ;8.1054 ;ordinary ;ordinary
42,353 ;10.72295 ;ordinary ;ordinary
40,491 ;2.5012666667 ;ordinary ;ordinary
42,497 ;1.77205 ;ordinary ;ordinary
46,180 ;22.7105 ;ordinary ;ordinary
40,619 ;654,889.9681166667 ;ordinary ;ordinary
45,645 ;35.3575 ;ordinary ;ordinary
38,693 ;11.8256666667 ;ordinary ;ordinary
44,694 ;5.0525 ;ordinary ;ordinary
33,868 ;2.1286166667 ;ordinary ;ordinary
44,038 ;30.6202833333 ;ordinary ;ordinary
30,071 ;0.5167166667 ;ordinary ;ordinary
45,357 ;22.9965 ;ordinary ;ordinary
34,011 ;6.9616666667 ;ordinary ;ordinary
43,960 ;7.7673333333 ;ordinary ;ordinary
38,943 ;3.3297666667 ;ordinary ;ordinary
43,965 ;8.6759 ;ordinary ;ordinary
31,511 ;1,117,444.84095 ;ordinary ;ordinary
42,593 ;0.19145 ;ordinary ;ordinary
34,244 ;5.6842333333 ;ordinary ;ordinary
40,858 ;22.4922166667 ;ordinary ;ordinary
34,289 ;2.1182833333 ;ordinary ;ordinary
43,833 ;6.0046666667 ;ordinary ;ordinary
31,600 ;2.0121666667 ;ordinary ;ordinary
43,851 ;33.8338333333 ;ordinary ;ordinary
30,221 ;2.2043333333 ;ordinary ;ordinary
47,630 ;0.0211166667 ;ordinary ;ordinary
34,555 ;0.2517833333 ;ordinary ;ordinary
42,669 ;4,906.0785 ;ordinary ;ordinary
31,703 ;0.27555 ;ordinary ;ordinary
43,545 ;495,395.0141666667 ;ordinary ;ordinary
31,732 ;3.451 ;ordinary ;ordinary
45,763 ;3.1776666667 ;ordinary ;ordinary
39,256 ;19.9195 ;ordinary ;ordinary
42,707 ;7.5127666667 ;ordinary ;ordinary
34,959 ;35,337.6122166667 ;ordinary ;ordinary
47,003 ;8.8007833333 ;ordinary ;ordinary
34,994 ;3.9275 ;ordinary ;ordinary
42,992 ;26.8736666667 ;ordinary ;ordinary
35,031 ;1,124,539.9068333332 ;ordinary ;ordinary
43,037 ;12.1463833333 ;ordinary ;ordinary
30,353 ;2.4304 ;ordinary ;ordinary
40,932 ;6.9712166667 ;ordinary ;ordinary
31,979 ;4.4319333333 ;ordinary ;ordinary
43,016 ;207,365.1601666667 ;ordinary ;ordinary
30,412 ;2.8072333333 ;ordinary ;ordinary
45,289 ;4.6757833333 ;ordinary ;ordinary
35,282 ;544,469.4763833333 ;ordinary ;ordinary
47,443 ;5.94855 ;ordinary ;ordinary
35,326 ;1,130,321.84805 ;ordinary ;ordinary
42,869 ;0.7677166667 ;ordinary ;ordinary
40,789 ;5.2364333333 ;ordinary ;ordinary
44,592 ;5.94005 ;ordinary ;ordinary
30,427 ;16.2496666667 ;ordinary ;ordinary
48,668 ;6.8541666667 ;ordinary ;ordinary
35,583 ;6.1906666667 ;ordinary ;ordinary
45,775 ;12.94 ;ordinary ;ordinary
32,196 ;26.4421166667 ;ordinary ;ordinary
43,278 ;225,033.2906166667 ;ordinary ;ordinary
32,245 ;3.7801 ;ordinary ;ordinary
43,323 ;0.20495 ;ordinary ;ordinary
32,273 ;11.8598333333 ;ordinary ;ordinary
48,037 ;0.34095 ;ordinary ;ordinary
35,803 ;7.9573333333 ;ordinary ;ordinary
43,966 ;19.7001666667 ;ordinary ;ordinary
35,827 ;0.7396666667 ;ordinary ;ordinary
44,057 ;1,252.4611 ;ordinary ;ordinary
35,850 ;19.1854 ;ordinary ;ordinary
53,608 ;9.94395 ;ordinary ;ordinary
35,859 ;7.5008333333 ;ordinary ;ordinary
51,423 ;24.5914333333 ;ordinary ;ordinary
32,330 ;4.5935 ;ordinary ;ordinary
50,051 ;92.98205 ;ordinary ;ordinary
30,599 ;40.0060666667 ;ordinary ;ordinary
46,204 ;16.0661666667 ;ordinary ;ordinary
32,407 ;928,291.06645 ;ordinary ;ordinary
49,810 ;112.3062833333 ;ordinary ;ordinary
32,543 ;3.1016166667 ;ordinary ;ordinary
49,549 ;0.00455 ;ordinary ;ordinary
36,316 ;5.3591 ;ordinary ;ordinary
46,198 ;4.2049 ;ordinary ;ordinary
36,370 ;298,167.6986166667 ;ordinary ;ordinary
49,617 ;22,444.91155 ;ordinary ;ordinary
32,653 ;5.0762166667 ;ordinary ;ordinary
30,727 ;122,552.6368333333 ;ordinary ;ordinary
30,750 ;0.9292333333 ;ordinary ;ordinary
36,637 ;13.58645 ;ordinary ;ordinary
30,828 ;3.2894 ;ordinary ;ordinary
52,208 ;23,804.38145 ;ordinary ;ordinary
33,061 ;21.3138833333 ;ordinary ;ordinary
42,419 ;50.5467833333 ;ordinary ;ordinary
33,251 ;84,821.9642166667 ;ordinary ;ordinary
42,772 ;352,145.2709 ;ordinary ;ordinary
33,775 ;37,467.73905 ;ordinary ;ordinary
52,358 ;2.8161166667 ;ordinary ;ordinary
29,588 ;6.3476166667 ;ordinary ;ordinary
50,038 ;10.0026166667 ;ordinary ;ordinary
30,494 ;0.4591666667 ;ordinary ;ordinary
36,306 ;5.8602166667 ;ordinary ;ordinary
36,744 ;0 ;ordinary ;ordinary
49,862 ;10.177 ;ordinary ;ordinary
30,876 ;7.51095 ;ordinary ;ordinary
45,836 ;0.00855 ;ordinary ;ordinary
33,134 ;1,191,087.5441666667 ;ordinary ;ordinary
51,625 ;7.44205 ;ordinary ;ordinary
31,218 ;4.3662166667 ;ordinary ;ordinary
44,206 ;2.4579333333 ;ordinary ;ordinary
31,524 ;0.6677666667 ;ordinary ;ordinary
41,635 ;6.50345 ;ordinary ;ordinary
34,948 ;21.24295 ;ordinary ;ordinary
55,337 ;0.0555666667 ;ordinary ;ordinary
31,960 ;9.8586 ;ordinary ;ordinary
55,610 ;7.5879333333 ;ordinary ;ordinary
35,336 ;1,683.6428833333 ;ordinary ;ordinary
56,004 ;40.6736166667 ;ordinary ;ordinary
35,346 ;14.1384 ;ordinary ;ordinary
41,779 ;18.3593333333 ;ordinary ;ordinary
32,211 ;5.4963833333 ;ordinary ;ordinary
42,037 ;4.5686166667 ;ordinary ;ordinary
35,763 ;17,366.20795 ;ordinary ;ordinary
46,217 ;0.0257333333 ;ordinary ;ordinary
32,476 ;10.1627166667 ;ordinary ;ordinary
51,421 ;0.8913333333 ;ordinary ;ordinary
42,559 ;0 ;ordinary ;ordinary
44,442 ;10.8481166667 ;ordinary ;ordinary
42,165 ;334,241.8097833333 ;ordinary ;ordinary
41,754 ;19.888 ;ordinary ;ordinary
55,152 ;10.7657166667 ;ordinary ;ordinary
54,389 ;28.2599333333 ;ordinary ;ordinary
52,688 ;8,584.1078833333 ;ordinary ;ordinary
51,790 ;34,235.7727166667 ;ordinary ;ordinary
44,574 ;9.2058833333 ;ordinary ;ordinary
37,110 ;25.0122833333 ;ordinary ;ordinary
49,909 ;54,933.1551666667 ;ordinary ;ordinary
32,988 ;280.17245 ;ordinary ;ordinary
49,943 ;0.1913333333 ;ordinary ;ordinary
29,843 ;1,174,244.68955 ;ordinary ;ordinary
50,279 ;61,853.5266166667 ;ordinary ;ordinary
37,442 ;20.2545 ;ordinary ;ordinary
47,904 ;11.5506166667 ;ordinary ;ordinary
37,471 ;53,383.03045 ;ordinary ;ordinary
51,899 ;1,627.2998833333 ;ordinary ;ordinary
45,220 ;0.03095 ;ordinary ;ordinary
33,185 ;0.9167833333 ;ordinary ;ordinary
45,876 ;79,791.7981166667 ;ordinary ;ordinary
33,189 ;34.4186166667 ;ordinary ;ordinary
53,802 ;30.2184333333 ;ordinary ;ordinary
33,250 ;985,182.2176 ;ordinary ;ordinary
41,573 ;14,907.6647166667 ;ordinary ;ordinary
37,732 ;26.9956666667 ;ordinary ;ordinary
53,884 ;209.3890666667 ;ordinary ;ordinary
33,266 ;3.1992833333 ;ordinary ;ordinary
54,571 ;14.5340666667 ;ordinary ;ordinary
31,101 ;39.0633333333 ;ordinary ;ordinary
55,121 ;4.6801 ;ordinary ;ordinary
33,417 ;12.7792333333 ;ordinary ;ordinary
56,082 ;7.3782166667 ;ordinary ;ordinary
38,778 ;11.3821666667 ;ordinary ;ordinary
41,976 ;0.0212166667 ;ordinary ;ordinary
38,895 ;33.1895666667 ;ordinary ;ordinary
44,377 ;1.5648333333 ;ordinary ;ordinary
38,183 ;0.0091 ;ordinary ;ordinary
42,014 ;269,252.3982666667 ;ordinary ;ordinary
39,354 ;5.9885666667 ;ordinary ;ordinary
49,755 ;89,061.921 ;ordinary ;ordinary
31,152 ;0.6065666667 ;ordinary ;ordinary
41,005 ;0.02 ;ordinary ;ordinary
39,653 ;0.312 ;ordinary ;ordinary
48,963 ;0.4999 ;ordinary ;ordinary
39,697 ;71.6466666667 ;ordinary ;ordinary
44,091 ;4.3032666667 ;ordinary ;ordinary
39,770 ;0.0086166667 ;ordinary ;ordinary
45,180 ;1.8801166667 ;ordinary ;ordinary
38,358 ;327,897.7336666667 ;ordinary ;ordinary
48,942 ;382.8187166667 ;ordinary ;ordinary
39,985 ;550,052.4540500001 ;ordinary ;ordinary
48,913 ;4.812 ;ordinary ;ordinary
33,531 ;6,806.4145 ;ordinary ;ordinary
46,142 ;7.6654333333 ;ordinary ;ordinary
40,298 ;765,926.13745 ;ordinary ;ordinary
47,682 ;12.1581 ;ordinary ;ordinary
40,088 ;0.0051666667 ;ordinary ;ordinary
43,730 ;75,822.1717833333 ;ordinary ;ordinary
40,425 ;3.2972666667 ;ordinary ;ordinary
48,988 ;28.0457166667 ;ordinary ;ordinary
38,457 ;35.4249333333 ;ordinary ;ordinary
46,975 ;3,553.7632333333 ;ordinary ;ordinary
39,171 ;1.13455 ;ordinary ;ordinary
47,594 ;71,812.2518333333 ;ordinary ;ordinary
31,233 ;354,906.8431666667 ;ordinary ;ordinary
46,959 ;34,383.1157166667 ;ordinary ;ordinary
31,247 ;6.6786666667 ;ordinary ;ordinary
45,616 ;10,040.0071 ;ordinary ;ordinary
40,783 ;9.4922833333 ;ordinary ;ordinary
49,219 ;10.255 ;ordinary ;ordinary
40,798 ;373,200.6120666667 ;ordinary ;ordinary
46,949 ;35,701.16795 ;ordinary ;ordinary
30,023 ;41.5441 ;ordinary ;ordinary
46,943 ;15.61055 ;ordinary ;ordinary
38,659 ;15.5195 ;ordinary ;ordinary
45,399 ;1.5154333333 ;ordinary ;ordinary
38,722 ;6.443 ;ordinary ;ordinary
43,312 ;46,403.0610666667 ;ordinary ;ordinary
33,794 ;0.2001 ;ordinary ;ordinary
44,674 ;12.3067666667 ;ordinary ;ordinary
31,307 ;14.0948333333 ;ordinary ;ordinary
48,741 ;31.5419 ;ordinary ;ordinary
31,343 ;265.4306166667 ;ordinary ;ordinary
49,242 ;8,469.3137166667 ;ordinary ;ordinary
31,349 ;1,192.9428333333 ;ordinary ;ordinary
42,642 ;3.9417666667 ;ordinary ;ordinary
30,072 ;1,812,807.5938333333 ;ordinary ;ordinary
43,779 ;205,425.7666666667 ;ordinary ;ordinary
31,355 ;654,977.2768833333 ;ordinary ;ordinary
44,331 ;151.2482833333 ;ordinary ;ordinary
39,379 ;1,818.7186166667 ;ordinary ;ordinary
44,802 ;4.4815 ;ordinary ;ordinary
29,120 ;1,673,686.4699333333 ;ordinary ;ordinary
